timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:36:27.243,2,random,searching,0.83,0.0,-0.67,44850,45151,random
18:36:27.314,2,random,searching,1.82,0.0,0.46,45151,44852,random
18:36:27.337,2,random,searching,3.03,0.0,-0.43,44852,45153,random
18:36:27.372,2,random,searching,4.28,0.0,0.4,45153,0,random
18:36:34.740,2,random,searching,-200.74,0.0,-200.53,0,1,random
18:36:34.807,2,random,searching,-197.83,0.0,-199.79,1,0,random
18:36:34.873,2,random,searching,-200.82,0.0,-200.08,0,300,random
18:36:34.907,2,random,searching,-200.07,0.0,-198.78,300,0,random
18:36:34.941,2,random,searching,-199.98,0.0,-200.28,0,1,random
18:36:34.975,2,random,searching,-198.54,0.0,-199.88,1,300,random
18:36:35.008,2,random,searching,-197.74,0.0,-198.62,300,1,random
18:36:35.042,2,random,searching,-198.57,0.0,-199.86,1,301,random
18:36:35.076,2,random,searching,-197.52,0.0,-198.79,301,300,random
18:36:35.145,2,random,searching,-200.52,0.0,-198.64,300,600,random
18:36:35.179,2,random,searching,-199.36,0.0,-197.68,600,300,random
18:36:35.214,2,random,searching,-197.93,0.0,-198.11,300,1,random
18:36:35.280,2,random,searching,-197.14,0.0,-200.2,1,0,random
18:36:35.350,2,random,searching,-199.85,0.0,-201.46,0,1,random
18:36:35.384,2,random,searching,-200.94,0.0,-202.48,1,300,random
