timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:16:03.808,3,random,searching,40.7,0.0,-40.0,84,85,random
18:16:04.839,3,random,delivering,40.7,0.0,-40.0,84,85,random
18:16:06.978,3,random,dropping,9.75,0.0,-9.58,84,85,random
18:16:08.026,3,random,searching,9.75,0.0,-9.58,84,84,random
18:16:09.757,3,random,searching,38.81,0.0,-20.12,99,113,random
18:16:11.046,3,random,searching,20.65,0.0,-0.69,113,114,random
18:16:11.930,3,random,searching,38.84,0.0,-0.04,114,128,random
18:16:14.678,3,random,searching,58.83,0.0,0.47,115,114,random
18:16:15.562,3,random,searching,40.63,0.0,0.02,114,128,random
18:16:16.919,3,random,searching,20.52,0.0,19.5,128,144,random
18:16:18.252,3,random,searching,39.32,0.0,39.29,144,129,random
18:16:19.135,3,random,searching,39.96,0.0,21.1,129,114,random
18:16:20.120,3,random,searching,40.0,0.0,0.8,114,99,random
18:16:22.564,3,random,searching,21.01,0.0,-19.33,98,82,random
18:16:23.957,3,random,searching,0.55,0.0,-39.46,82,0,random
18:16:26.572,3,random,searching,-19.31,0.0,-59.03,66,67,random
18:16:27.456,3,random,searching,-1.14,0.0,-59.94,67,83,random
18:16:29.490,3,random,searching,-18.78,0.0,-59.61,66,81,random
18:16:30.408,3,random,searching,-19.95,0.0,-40.74,81,65,random
18:16:31.700,3,random,searching,-39.14,0.0,-59.17,65,50,random
