timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:33:05.900,1,random,searching,1.06,0.0,1.06,0,9,random
17:33:06.934,1,random,delivering,16.97,0.0,16.97,0,9,random
17:33:07.342,1,random,dropping,9.39,0.0,2.34,0,9,random
17:33:07.886,1,random,searching,9.39,0.0,2.34,0,0,random
17:33:08.770,1,random,searching,20.79,0.0,0.17,1,0,random
17:33:09.246,1,random,searching,-0.21,0.0,-0.0,0,8,random
17:33:09.721,1,random,searching,0.01,0.0,21.0,8,1,random
17:33:10.367,1,random,searching,19.66,0.0,0.36,1,9,random
17:33:11.387,1,random,searching,20.72,0.0,19.05,9,1,random
17:33:11.930,1,random,searching,20.48,0.0,-0.85,1,0,random
17:33:12.406,1,random,searching,-0.5,0.0,0.02,0,9,random
17:33:13.087,1,random,searching,19.95,0.0,19.98,9,0,random
17:33:13.733,1,random,searching,-0.19,0.0,-0.19,0,9,random
17:33:14.414,1,random,searching,17.38,0.0,20.11,9,0,random
17:33:15.026,1,random,searching,0.08,0.0,0.12,0,1,random
17:33:15.466,1,random,searching,19.58,0.0,0.0,1,0,random
17:33:15.905,1,random,searching,0.08,0.0,0.0,0,9,random
17:33:16.551,1,random,searching,20.19,0.0,20.19,9,10,random
17:33:16.993,1,random,searching,39.69,0.0,20.0,10,9,random
17:33:17.435,1,random,searching,20.19,0.0,20.0,9,17,random
17:33:17.911,1,random,searching,19.99,0.0,41.0,17,10,random
17:33:18.591,1,random,searching,40.69,0.0,19.28,10,1,random
17:33:19.476,1,random,searching,19.93,0.0,-0.26,1,0,random
17:33:19.919,1,random,searching,0.43,0.0,-0.01,0,8,random
17:33:20.393,1,random,searching,-0.02,0.0,20.99,8,0,random
17:33:20.867,1,random,searching,0.0,0.0,-0.01,0,8,random
17:33:21.579,1,random,searching,-0.52,0.0,20.58,8,16,random
17:33:22.021,1,random,searching,0.0,0.0,40.08,16,24,random
17:33:22.461,1,random,searching,0.0,0.0,59.58,24,25,random
17:33:22.936,1,random,searching,21.0,0.0,60.02,25,16,random
17:33:23.613,1,random,searching,-0.72,0.0,39.32,16,0,random
17:33:24.499,1,random,searching,-0.01,0.0,0.32,0,9,random
17:33:25.145,1,random,searching,20.31,0.0,20.31,9,1,random
17:33:25.824,1,random,searching,19.93,0.0,0.44,1,9,random
17:33:26.266,1,random,searching,20.0,0.0,19.94,9,8,random
17:33:26.705,1,random,searching,0.5,0.0,20.0,8,0,random
17:33:27.180,1,random,searching,-0.02,0.0,-0.99,0,1,random
17:33:27.658,1,random,searching,20.95,0.0,0.05,1,0,random
17:33:28.134,1,random,searching,-0.05,0.0,-0.0,0,8,random
17:33:28.609,1,random,searching,0.0,0.0,21.0,8,1,random
17:33:29.257,1,random,searching,19.66,0.0,0.36,1,0,random
17:33:29.697,1,random,searching,0.16,0.0,0.0,0,8,random
17:33:30.138,1,random,searching,0.0,0.0,19.5,8,16,random
17:33:30.615,1,random,searching,-0.0,0.0,40.5,16,25,random
17:33:31.253,1,random,searching,20.41,0.0,60.4,25,33,random
17:33:32.135,1,random,delivering,20.1,0.0,75.39,25,33,random
