timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
00:26:29.390,4,random,searching,0.0,0.0,0.7,0,8,random
00:26:30.347,4,random,searching,0.0,0.0,18.9,8,16,random
00:26:31.301,4,random,searching,0.0,0.0,39.2,16,9,random
00:26:32.583,4,random,searching,19.19,0.0,20.78,9,0,random
00:26:33.979,4,random,searching,0.67,0.0,0.72,0,1,random
00:26:35.177,4,random,searching,18.85,0.0,0.04,1,9,random
00:26:36.433,4,random,searching,19.94,0.0,18.91,9,8,random
00:26:37.689,4,random,searching,1.07,0.0,19.94,8,16,random
00:26:38.952,4,random,searching,0.06,0.0,38.82,16,17,random
00:26:40.116,4,random,searching,18.93,0.0,39.94,17,18,random
00:26:41.088,4,random,searching,39.23,0.0,40.0,18,25,random
00:26:42.359,4,random,searching,20.79,0.0,59.17,25,34,random
00:26:43.669,4,random,searching,39.3,0.0,79.24,34,35,random
00:26:44.606,4,random,searching,58.89,0.0,79.96,35,43,random
00:26:45.510,4,random,searching,59.94,0.0,98.83,43,34,random
00:26:46.783,4,random,searching,40.6,0.0,80.56,34,25,random
00:26:48.118,4,random,searching,20.78,0.0,60.78,25,16,random
00:26:49.494,4,random,searching,0.49,0.0,40.49,16,8,random
00:26:50.436,4,random,searching,0.02,0.0,20.89,8,0,random
00:26:51.376,4,random,searching,0.0,0.0,1.29,0,8,random
00:26:52.218,4,random,searching,0.0,0.0,18.79,8,17,random
00:26:53.557,4,random,searching,19.21,0.0,39.16,17,18,random
00:26:54.504,4,random,searching,38.8,0.0,39.95,18,19,random
00:26:55.471,4,random,searching,59.1,0.0,40.0,19,18,random
00:26:56.349,4,random,searching,40.9,0.0,40.0,18,0,random
00:26:59.035,4,random,searching,0.86,0.0,0.84,0,9,random
00:27:00.268,4,random,searching,19.17,0.0,19.17,9,2,random
00:27:01.574,4,random,searching,39.26,0.0,0.68,2,10,random
00:27:02.450,4,random,searching,39.96,0.0,18.87,10,18,random
00:27:03.429,4,random,searching,40.0,0.0,39.17,18,11,random
00:27:04.702,4,random,searching,59.2,0.0,20.76,11,3,random
00:27:05.646,4,random,searching,59.95,0.0,1.18,3,10,random
00:27:06.923,4,random,searching,40.6,0.0,19.43,10,3,random
00:27:08.200,4,random,searching,59.4,0.0,0.6,3,4,random
00:27:09.139,4,random,searching,78.99,0.0,0.03,4,5,random
00:27:10.112,4,random,searching,99.29,0.0,0.0,5,4,random
00:27:11.001,4,random,searching,81.09,0.0,0.0,4,13,random
00:27:12.264,4,random,searching,99.36,0.0,19.33,13,0,random
00:27:17.057,4,random,searching,1.11,0.0,0.22,0,9,random
00:27:18.329,4,random,searching,19.48,0.0,19.45,9,0,random
00:27:19.605,4,random,searching,0.66,0.0,0.65,0,9,random
00:27:20.884,4,random,searching,19.46,0.0,19.46,9,16,random
00:27:22.190,4,random,searching,0.68,0.0,39.28,16,17,random
00:27:23.061,4,random,searching,18.87,0.0,39.96,17,16,random
00:27:23.938,4,random,searching,0.67,0.0,40.0,16,9,random
00:27:25.208,4,random,searching,19.16,0.0,20.87,9,0,random
00:27:26.514,4,random,searching,0.7,0.0,0.76,0,8,random
00:27:27.388,4,random,searching,0.04,0.0,18.95,8,9,random
00:27:28.293,4,random,searching,18.91,0.0,19.94,9,18,random
00:27:29.635,4,random,searching,39.2,0.0,39.24,18,9,random
00:27:30.883,4,random,searching,20.91,0.0,20.91,9,10,random
