timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:37:38.465,6,planned,searching,-9.3,0.0,70.0,84,85,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:39.333,6,planned,searching,8.9,0.0,70.0,85,85,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:41.201,6,planned,delivering,25.7,0.0,70.0,85,86,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:44.359,6,planned,dropping,3.5,0.0,9.55,85,86,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:44.937,6,planned,searching,3.5,0.0,9.55,85,85,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:47.009,6,planned,searching,-9.67,0.0,49.22,74,87,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:50.034,6,planned,searching,49.17,0.0,69.71,87,88,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:50.983,6,planned,searching,68.77,0.0,69.98,88,89,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:54.583,6,planned,searching,69.34,0.0,50.01,78,90,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:57.980,6,planned,searching,50.89,0.0,30.14,67,91,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:04.463,6,planned,searching,-68.92,0.0,89.47,91,92,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:05.346,6,planned,searching,-50.73,0.0,89.98,92,93,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:06.298,6,planned,searching,-31.13,0.0,90.0,93,94,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:07.285,6,planned,searching,-10.83,0.0,90.0,94,95,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:08.234,6,planned,searching,8.77,0.0,90.0,95,96,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:09.220,6,planned,searching,29.07,0.0,90.0,96,97,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:10.204,6,planned,searching,49.37,0.0,90.0,97,98,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:11.150,6,planned,searching,68.97,0.0,90.0,98,99,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:12.136,6,planned,searching,89.27,0.0,90.0,99,0,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:24.382,6,planned,searching,69.34,0.0,69.34,88,0,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
