timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:37:38.465,5,planned,searching,-89.51,0.0,50.49,70,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:39.741,5,planned,searching,-70.7,0.0,69.3,81,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:41.574,5,planned,delivering,-54.8,0.0,69.95,81,82,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:45.310,5,planned,dropping,-7.75,0.0,9.89,81,82,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:45.888,5,planned,searching,-7.75,0.0,9.89,81,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:50.270,5,planned,searching,-88.88,0.0,49.46,70,83,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:53.497,5,planned,searching,-89.12,0.0,30.92,60,84,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:56.518,5,planned,delivering,-53.97,0.0,48.28,60,84,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:59.438,5,planned,dropping,-9.62,0.0,8.61,60,84,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:00.015,5,planned,searching,-9.62,0.0,8.61,60,60,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:03.884,5,planned,searching,-89.39,0.0,9.99,50,85,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:13.121,5,planned,searching,-89.2,0.0,-9.32,40,86,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:20.010,5,planned,searching,29.1,0.0,69.4,86,87,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:20.993,5,planned,searching,49.39,0.0,69.98,87,88,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:21.941,5,planned,searching,68.99,0.0,70.0,88,89,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:22.923,5,planned,searching,89.29,0.0,70.0,89,90,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:24.584,5,planned,searching,89.29,0.0,50.94,79,91,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:32.499,5,planned,searching,-69.12,0.0,89.78,91,92,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:33.381,5,planned,searching,-50.92,0.0,89.99,92,93,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:34.365,5,planned,searching,-30.62,0.0,90.0,93,94,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:35.315,5,planned,searching,-11.02,0.0,90.0,94,95,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:36.299,5,planned,searching,9.28,0.0,90.0,95,96,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
