timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:37:38.466,7,planned,searching,89.32,0.0,89.83,99,85,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:43.748,7,planned,searching,89.19,0.0,70.09,89,85,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:47.553,7,planned,searching,10.79,0.0,70.0,85,86,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:48.436,7,planned,searching,28.99,0.0,70.0,86,87,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:49.422,7,planned,searching,49.29,0.0,70.0,87,88,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:50.372,7,planned,searching,68.89,0.0,70.0,88,89,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:51.357,7,planned,searching,89.19,0.0,70.0,89,90,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:52.818,7,planned,searching,70.58,0.0,50.41,78,91,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:54.278,7,planned,searching,69.49,0.0,30.62,68,92,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:57.369,7,planned,delivering,47.13,0.0,33.51,68,57,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:59.642,7,planned,dropping,9.47,0.0,6.74,68,57,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:00.219,7,planned,searching,9.47,0.0,6.74,68,68,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:04.599,7,planned,searching,50.45,0.0,10.46,57,93,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:12.578,7,planned,searching,49.39,0.0,-9.23,47,94,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:18.147,7,planned,searching,-9.57,0.0,89.28,94,95,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:19.060,7,planned,searching,9.32,0.0,89.97,95,96,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:20.011,7,planned,searching,28.92,0.0,90.0,96,97,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:20.994,7,planned,searching,49.22,0.0,90.0,97,98,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:21.942,7,planned,searching,68.82,0.0,90.0,98,99,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:22.923,7,planned,searching,89.12,0.0,90.0,99,0,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:24.314,7,planned,searching,89.52,0.0,70.4,89,0,"[84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
