timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:32:58.977,5,planned,searching,89.31,0.0,89.91,99,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:06.693,5,planned,searching,-69.06,0.0,70.12,81,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:07.645,5,planned,searching,-50.86,0.0,70.0,82,83,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:08.596,5,planned,searching,-31.26,0.0,70.0,83,84,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:09.581,5,planned,searching,-10.96,0.0,70.0,84,85,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:10.567,5,planned,searching,9.34,0.0,70.0,85,86,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:11.513,5,planned,searching,28.94,0.0,70.0,86,87,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:12.502,5,planned,searching,49.24,0.0,70.0,87,88,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:13.452,5,planned,searching,68.84,0.0,70.0,88,89,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:33:14.438,5,planned,searching,89.14,0.0,70.0,89,90,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
