timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
16:03:31.121,1,planned,searching,0.0,0.0,0.7,0,10,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:32.960,1,planned,searching,0.0,0.0,39.2,10,10,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:33.896,1,planned,searching,0.0,0.0,58.8,15,20,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:35.748,1,planned,delivering,0.0,0.0,75.6,15,20,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:38.939,1,planned,dropping,0.0,0.0,9.8,15,20,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:39.982,1,planned,searching,0.0,0.0,9.8,15,15,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:43.670,1,planned,searching,19.21,0.0,79.17,21,22,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:44.610,1,planned,searching,38.8,0.0,79.95,22,17,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:45.513,1,planned,searching,39.93,0.0,61.09,17,16,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:46.420,1,planned,searching,21.06,0.0,60.06,16,11,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:47.328,1,planned,searching,20.06,0.0,41.18,11,6,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:48.301,1,planned,searching,20.0,0.0,20.88,6,0,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
16:03:49.641,1,planned,searching,0.64,0.0,0.66,0,0,"[5, 10, 15, 20, 21, 22, 17, 16, 11, 6, 0]"
