timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:33:21.825,0,random,searching,0.0,0.0,0.7,0,10,random
17:33:23.573,0,random,delivering,0.0,0.0,15.4,0,10,random
17:33:23.879,0,random,dropping,0.0,0.0,9.8,0,10,random
17:33:24.930,0,random,searching,0.0,0.0,9.8,0,0,random
17:33:26.666,0,random,searching,19.14,0.0,19.17,11,12,random
17:33:27.617,0,random,searching,38.73,0.0,19.95,12,1,random
17:33:28.906,0,random,searching,20.52,0.0,0.55,1,0,random
17:33:29.851,0,random,searching,0.93,0.0,0.03,0,11,random
17:33:31.142,0,random,searching,19.3,0.0,19.26,11,21,random
17:33:32.973,0,random,delivering,19.84,0.0,35.35,11,21,random
17:33:34.430,0,random,dropping,5.45,0.0,9.72,11,21,random
17:33:35.483,0,random,searching,5.45,0.0,9.72,11,11,random
17:33:39.384,0,random,searching,39.33,0.0,0.51,2,12,random
17:33:40.267,0,random,searching,39.96,0.0,18.7,12,0,random
17:33:42.367,0,random,searching,0.65,0.0,0.3,0,10,random
