timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:37:38.465,4,planned,searching,29.4,0.0,10.36,56,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:42.798,4,planned,delivering,-28.82,0.0,45.29,56,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:44.869,4,planned,dropping,-6.28,0.0,9.86,56,81,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:45.445,4,planned,searching,-6.28,0.0,9.86,56,56,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:54.243,4,planned,delivering,-29.81,0.0,34.93,56,45,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:55.874,4,planned,dropping,-8.45,0.0,9.91,56,45,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:56.450,4,planned,searching,-8.45,0.0,9.91,56,56,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:37:58.724,4,planned,searching,10.48,0.0,-9.63,45,82,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:02.358,4,planned,searching,9.5,0.0,-29.64,35,83,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:04.564,4,planned,searching,9.5,0.0,-49.62,25,84,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
18:38:14.277,4,planned,searching,-9.95,0.0,-68.9,14,85,"[80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 0]"
