timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
00:19:25.686,0,planned,searching,0.7,0.0,0.0,0,1,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:26.556,0,planned,searching,18.9,0.0,0.0,1,1,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:27.529,0,planned,searching,39.2,0.0,0.0,2,3,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:28.469,0,planned,searching,58.8,0.0,0.0,3,4,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:29.439,0,planned,searching,79.1,0.0,0.0,4,9,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:30.343,0,planned,searching,79.95,0.0,18.88,9,8,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:31.250,0,planned,searching,61.08,0.0,19.94,8,7,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:32.223,0,planned,searching,40.78,0.0,20.0,7,6,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:33.166,0,planned,searching,21.18,0.0,20.0,6,5,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:34.143,0,planned,searching,0.88,0.0,20.0,5,10,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:35.050,0,planned,searching,0.05,0.0,38.88,10,11,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:35.959,0,planned,searching,18.92,0.0,39.94,11,12,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:36.933,0,planned,searching,39.22,0.0,40.0,12,13,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:37.876,0,planned,searching,58.82,0.0,40.0,13,14,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:38.848,0,planned,searching,79.12,0.0,40.0,14,19,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:39.719,0,planned,delivering,79.8,0.0,55.39,14,19,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:43.853,0,planned,dropping,9.64,0.0,6.69,14,19,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:43.988,0,planned,searching,9.64,0.0,6.69,14,14,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:48.987,0,planned,searching,60.49,0.0,59.48,18,17,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:49.930,0,planned,searching,40.89,0.0,59.98,17,16,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:50.870,0,planned,searching,21.29,0.0,60.0,16,15,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:51.839,0,planned,searching,0.99,0.0,60.0,15,20,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:52.747,0,planned,searching,0.06,0.0,78.88,20,21,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:53.651,0,planned,searching,18.93,0.0,79.94,21,22,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:54.621,0,planned,searching,39.23,0.0,80.0,22,23,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:55.561,0,planned,searching,58.83,0.0,80.0,23,24,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:19:56.503,0,planned,delivering,75.63,0.0,80.0,23,24,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:20:01.175,0,planned,dropping,9.27,0.0,9.8,23,24,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
00:20:01.308,0,planned,searching,9.27,0.0,9.8,23,23,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 11, 12, 13, 14, 19, 18, 17, 16, 15, 20, 21, 22, 23, 24, 0]"
